url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_sign,num_question_marks,num_equals,num_percent,num_ampersands,num_digits_in_url,has_ip_address,has_https,url_entropy,num_subdomains,domain_length,has_suspicious_tld,path_length,query_length,has_suspicious_words,suspicious_word_count,num_hex_encoding,has_double_slash_in_path,has_at_in_netloc,domain_has_digits,has_login_form,has_password_field,has_iframe,has_meta_redirect,num_external_links,form_action_external,num_scripts,has_hidden_elements,domain_age_days,has_ssl,ssl_valid,domain_resolves,label
106,4,1,2,5,0,0,0,0,0,14,0,0,4.8817,3,8,1,63,0,1,4,0,0,0,1,0,1,0,0,5,0,6,0,68,0,0,1,1
42,2,0,0,5,0,0,0,0,0,0,0,1,3.9371,1,7,0,18,0,0,0,0,0,0,0,1,1,0,0,20,0,9,0,630,1,1,1,0
22,1,0,0,3,0,0,0,0,0,0,0,1,3.7888,0,5,0,5,0,0,0,0,0,0,0,1,0,0,0,7,0,13,0,3864,1,1,1,0
23,1,0,0,3,0,0,0,0,0,0,0,1,3.8492,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,19,0,11,0,1292,1,1,1,0
148,4,1,1,5,0,1,1,0,0,31,0,0,5.1447,3,21,0,84,10,1,2,0,0,0,1,0,1,0,1,1,0,8,0,89,0,0,1,1
91,3,2,2,5,0,1,1,15,0,29,1,1,5.0087,0,10,0,58,11,1,1,5,1,0,1,1,1,0,1,2,0,5,0,32,1,1,1,1
16,1,0,0,3,0,0,0,0,0,0,0,1,3.3278,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,10,0,15,0,1683,1,1,1,0
88,4,1,0,4,0,1,2,0,1,16,0,0,4.8025,3,21,1,13,24,1,3,0,0,0,1,1,0,0,0,2,1,7,1,31,0,0,1,1
25,2,0,0,3,0,0,0,0,0,0,0,1,3.8635,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,1511,1,1,1,0
16,1,0,0,3,0,0,0,0,0,0,0,1,3.3278,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,1072,1,1,1,0
28,1,0,0,3,0,1,1,0,0,4,0,1,4.0836,0,7,0,1,8,0,0,0,0,0,0,0,1,0,0,9,0,4,0,4936,1,1,1,0
57,4,0,0,4,1,0,0,0,0,6,0,1,4.4713,3,10,0,12,0,1,4,0,0,0,1,1,1,1,1,0,1,2,1,68,1,0,1,1
27,1,0,0,3,0,0,0,0,0,0,0,1,4.0043,0,9,0,6,0,0,0,0,0,0,0,1,1,0,0,17,0,10,0,3054,1,1,1,0
40,2,0,0,5,0,0,0,0,0,0,0,1,3.8037,1,5,0,18,0,0,0,0,0,0,0,1,0,0,0,3,0,14,0,4600,1,1,1,0
89,1,2,4,5,0,0,0,0,0,15,0,1,4.933,0,9,0,68,0,1,1,0,1,0,1,1,1,0,0,5,1,8,1,65,1,1,1,1
23,1,0,0,3,0,0,0,0,0,0,0,1,3.5884,0,6,0,5,0,0,0,0,0,0,0,1,0,0,0,12,0,4,0,3971,1,1,1,0
42,2,0,0,5,0,0,0,0,0,0,0,1,4.2588,1,7,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,3,0,2457,1,1,1,0
42,2,0,0,5,0,0,0,0,0,0,0,1,4.0979,1,10,0,15,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,1303,1,1,1,0
151,4,1,3,5,0,1,3,0,2,37,0,1,5.1361,3,20,0,65,31,1,3,0,0,0,1,1,1,1,1,2,0,7,0,58,1,0,1,1
40,1,0,0,4,0,1,1,0,0,4,0,1,4.4219,0,9,0,11,8,0,0,0,0,0,0,0,0,0,0,15,0,4,0,2448,1,1,1,0
24,1,0,0,3,0,0,0,0,0,0,0,1,3.6368,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,4815,1,1,1,0
24,1,0,0,3,0,0,0,0,0,0,0,1,3.8239,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,3475,1,1,1,0
21,2,0,0,3,0,0,0,0,0,0,0,1,3.4633,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,4128,1,1,1,0
28,1,0,0,3,0,0,0,0,0,0,0,1,3.8693,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,9,0,4864,1,1,1,0
137,3,2,2,5,0,1,3,6,2,38,0,1,5.1094,2,14,1,67,31,1,2,2,0,1,1,1,1,0,0,2,1,5,1,37,1,0,0,1
109,3,3,4,5,0,0,0,0,0,33,1,1,5.0353,0,10,1,90,0,1,1,0,0,0,1,0,0,1,1,2,0,5,1,53,1,0,1,1
42,3,0,0,4,0,0,0,15,0,6,0,0,4.2611,2,8,1,12,0,1,2,5,0,0,1,1,1,1,0,4,1,4,0,73,0,0,1,1
90,5,1,0,4,1,1,2,15,1,15,0,1,4.85,4,18,1,12,20,1,4,5,1,0,1,1,0,0,0,2,1,8,1,26,1,0,1,1
30,2,0,0,4,0,0,0,0,0,0,0,1,4.0402,1,4,0,9,0,0,0,0,0,0,0,0,1,0,0,2,0,5,0,2287,1,1,1,0
30,1,0,0,3,0,0,0,0,0,0,0,1,4.1232,0,13,0,5,0,0,0,0,0,0,0,1,0,0,0,18,0,7,0,1960,1,1,1,0
29,1,0,0,3,0,0,0,0,0,0,0,1,3.9523,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,4970,1,1,1,0
174,4,4,3,5,0,1,3,18,2,44,0,0,5.1505,3,20,1,87,34,1,3,6,0,0,1,1,0,0,0,4,0,6,0,56,0,0,1,1
26,2,0,0,3,0,0,0,0,0,0,0,1,3.5654,1,9,0,1,0,0,0,0,0,0,0,1,0,0,0,17,0,5,0,978,1,1,1,0
29,1,0,0,4,0,0,0,0,0,0,0,1,3.742,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,724,1,1,1,0
27,1,0,0,3,0,0,0,0,0,0,0,1,3.8562,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,3037,1,1,1,0
30,1,0,0,4,0,0,0,0,0,0,0,1,3.7232,0,3,0,15,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,2657,1,1,1,0
45,1,0,0,5,0,1,1,0,0,4,0,1,4.5169,0,6,0,19,8,0,0,0,0,0,0,0,1,0,0,3,0,7,0,1803,1,1,1,0
38,1,0,0,4,0,0,0,0,0,6,0,0,4.386,0,15,1,12,0,1,1,0,1,0,1,1,1,1,0,1,1,6,1,86,0,0,1,1
37,1,0,0,5,0,0,0,0,0,0,0,1,3.5912,0,7,0,18,0,0,0,0,0,0,0,1,0,0,0,12,0,9,0,466,1,1,1,0
38,1,0,0,5,0,1,1,0,0,4,0,1,4.4489,0,3,0,15,8,0,0,0,0,0,0,0,0,0,0,14,0,9,0,4633,1,1,1,0
111,3,2,0,5,0,0,0,3,0,22,0,0,5.0398,2,12,0,73,0,1,3,1,0,0,1,1,1,1,0,1,1,2,0,52,0,0,1,1
22,1,0,0,3,0,0,0,0,0,0,0,1,3.8454,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,17,0,8,0,4907,1,1,1,0
27,2,0,0,3,0,0,0,0,0,0,0,1,3.8562,1,9,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,12,0,4498,1,1,1,0
54,3,1,0,4,1,0,0,0,0,8,0,0,4.4791,2,16,0,13,0,1,2,0,0,0,1,1,1,1,1,3,0,3,0,42,0,0,1,1
83,4,0,0,4,0,1,4,0,3,33,1,0,4.6837,1,10,1,12,45,1,2,0,0,0,1,0,1,0,0,3,1,2,0,76,0,0,1,1
118,7,0,0,4,0,1,5,0,4,39,1,0,4.8164,4,10,0,18,54,1,3,0,0,0,1,1,1,0,1,0,0,7,0,73,0,0,1,1
137,5,0,0,5,0,1,3,6,2,31,0,1,5.0571,4,6,1,60,29,1,3,2,0,0,1,1,1,0,1,1,1,1,0,72,1,0,1,1
81,2,1,2,5,1,0,0,6,0,12,0,0,4.9088,1,21,1,43,0,1,2,2,0,1,1,1,1,0,0,1,0,1,0,39,0,0,1,1
97,4,2,0,5,0,1,1,9,0,17,0,0,4.9181,3,13,0,42,9,1,4,3,0,1,0,1,1,1,1,3,1,4,1,66,0,0,1,1
50,1,0,0,5,0,1,1,0,0,4,0,1,4.1884,0,9,0,21,8,0,0,0,0,0,0,0,0,0,0,13,0,15,0,2867,1,1,1,0
64,4,0,0,4,0,1,2,0,1,25,1,1,4.6018,1,10,0,12,23,1,2,0,1,0,1,1,1,1,0,3,0,4,1,87,1,0,1,1
21,1,0,0,3,0,0,0,0,0,0,0,1,3.6538,0,4,0,5,0,0,0,0,0,0,0,1,0,0,0,10,0,10,0,2456,1,1,1,0
80,5,2,0,4,1,0,0,0,0,7,0,1,4.5885,4,21,1,20,0,1,4,0,0,0,1,1,1,1,0,1,0,3,0,65,1,0,1,1
170,4,2,2,5,0,1,4,0,3,49,0,0,5.1955,3,13,1,80,42,1,3,0,0,1,1,1,1,0,0,5,0,6,0,4,0,0,1,1
39,2,0,0,5,0,0,0,0,0,0,0,1,3.9553,1,3,0,19,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2461,1,1,1,0
52,3,0,0,4,0,0,0,0,0,6,0,1,4.5125,2,15,1,11,0,1,3,0,0,0,1,1,1,0,0,2,0,5,0,41,1,0,1,1
28,1,0,0,4,0,0,0,0,0,0,0,1,4.0661,0,7,0,9,0,0,0,0,0,0,0,1,0,0,0,7,0,15,0,785,1,1,1,0
74,4,0,1,5,1,0,0,0,0,14,0,1,4.667,3,7,1,36,0,1,4,0,0,1,1,1,1,0,0,4,1,5,0,19,1,1,0,1
145,3,3,2,5,0,1,1,0,0,30,0,0,5.1989,2,17,1,93,10,1,2,0,0,0,1,1,1,0,1,0,1,5,1,12,0,0,0,1
135,1,0,1,5,0,1,3,0,2,34,0,1,5.1448,0,10,0,78,35,1,1,0,0,0,1,1,0,0,0,3,1,7,0,22,1,0,1,1
61,7,0,0,4,0,0,0,0,0,13,1,0,4.354,4,10,1,12,0,1,3,0,0,0,1,1,0,0,0,1,0,8,1,46,0,0,1,1
43,1,0,0,5,0,0,0,0,0,0,0,1,3.7231,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1639,1,1,1,0
121,5,1,0,4,1,1,4,0,3,30,0,1,4.822,4,19,0,13,49,1,4,0,0,0,1,1,1,1,0,4,1,3,0,71,1,1,1,1
167,4,4,1,5,0,1,3,0,2,39,0,1,5.1124,3,9,0,96,29,1,3,0,0,0,1,1,1,0,1,4,1,3,0,8,1,1,1,1
30,1,0,0,3,0,1,1,0,0,4,0,1,4.3899,0,5,0,5,8,0,0,0,0,0,0,1,0,0,0,20,0,6,0,4962,1,1,1,0
82,5,0,0,4,1,1,2,0,1,16,0,1,4.6879,4,8,1,12,22,1,4,0,1,0,1,1,1,1,1,4,0,7,0,31,1,1,0,1
53,4,0,0,4,0,0,0,0,0,6,0,0,4.4114,3,8,1,13,0,1,4,0,0,0,1,0,1,0,0,0,1,5,0,81,0,0,1,1
30,1,0,0,3,0,1,1,0,0,4,0,1,4.2151,0,9,0,1,8,0,0,0,0,0,0,0,1,0,0,8,0,4,0,3763,1,1,1,0
33,2,0,0,4,0,0,0,0,0,0,0,1,4.0061,1,6,0,10,0,0,0,0,0,0,0,1,0,0,0,5,0,8,0,671,1,1,1,0
32,1,0,0,5,0,0,0,0,0,0,0,1,3.9414,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,3891,1,1,1,0
16,1,0,0,3,0,0,0,0,0,0,0,1,3.4528,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,15,0,6,0,987,1,1,1,0
47,2,0,0,5,0,0,0,0,0,0,0,1,4.2325,1,8,0,22,0,0,0,0,0,0,0,0,0,0,0,19,0,14,0,4937,1,1,1,0
34,1,0,0,5,0,0,0,0,0,0,0,1,3.8085,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,10,0,14,0,2522,1,1,1,0
104,4,0,1,5,0,1,3,0,2,35,1,1,5.0934,1,10,0,45,31,1,2,0,0,1,1,1,1,1,1,5,0,3,0,67,1,0,1,1
118,3,2,2,5,0,1,3,0,2,36,1,1,5.1999,0,10,0,67,31,1,1,0,0,0,1,0,1,0,0,3,1,8,0,45,1,1,1,1
30,1,0,0,3,0,1,1,0,0,4,0,1,4.0729,0,5,0,5,8,0,0,0,0,0,0,0,1,0,0,3,0,3,0,4068,1,1,1,0
46,2,0,0,5,0,1,1,0,0,4,0,1,4.4664,1,3,0,18,8,0,0,0,0,0,0,1,0,0,0,4,0,4,0,811,1,1,1,0
34,2,0,0,3,0,0,0,0,0,0,0,1,3.7526,1,9,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,624,1,1,1,0
42,1,0,0,5,0,0,0,0,0,0,0,1,3.8113,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,4710,1,1,1,0
95,5,1,0,4,1,1,3,0,2,22,0,0,4.9869,4,14,0,12,31,1,4,0,0,0,1,0,1,0,0,5,0,5,0,38,0,0,1,1
23,1,0,0,3,0,0,0,0,0,0,0,1,3.7623,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,11,0,4063,1,1,1,0
162,5,3,0,5,0,1,5,0,4,59,1,1,5.0132,2,10,1,72,56,1,3,0,0,0,1,0,1,0,0,5,0,2,1,43,1,1,1,1
62,4,0,0,4,0,1,1,0,0,11,0,0,4.6754,3,8,1,13,10,1,4,0,0,0,1,1,1,1,1,4,0,4,0,85,0,0,1,1
133,3,1,1,5,0,1,4,3,3,27,0,1,4.9671,2,14,0,42,52,1,3,1,0,0,0,1,0,0,1,1,0,1,0,15,1,1,0,1
31,1,0,0,4,0,0,0,0,0,0,0,1,3.9219,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,813,1,1,1,0
26,1,0,0,4,0,0,0,0,0,0,0,1,3.9022,0,6,0,8,0,0,0,0,0,0,0,1,0,0,0,2,0,6,0,1546,1,1,1,0
26,2,0,0,3,0,0,0,0,0,0,0,1,3.7672,1,4,0,5,0,0,0,0,0,0,0,1,0,0,0,15,0,3,0,1374,1,1,1,0
159,5,1,1,5,0,1,2,0,1,35,0,0,5.164,4,14,0,84,19,1,4,0,0,0,1,1,0,0,0,3,0,1,0,67,0,0,0,1
25,2,0,0,3,0,0,0,0,0,0,0,1,3.6733,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,4539,1,1,1,0
25,1,0,0,3,0,0,0,0,0,0,0,1,3.9933,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,928,1,1,1,0
35,2,0,0,4,0,0,0,0,0,0,0,1,3.9357,1,9,0,9,0,0,0,0,0,0,0,1,0,0,0,14,0,8,0,3142,1,1,1,0
30,1,0,0,4,0,0,0,0,0,0,0,1,3.7899,0,4,0,14,0,0,0,0,0,0,0,0,1,0,0,7,0,6,0,2435,1,1,1,0
133,4,2,0,5,0,1,2,0,1,26,0,1,5.0502,3,20,1,59,20,1,4,0,1,0,1,1,1,1,0,4,1,8,1,73,1,0,1,1
41,1,0,0,4,0,1,1,0,0,4,0,1,4.3451,0,7,0,14,8,0,0,0,0,0,0,0,0,0,0,20,0,3,0,3248,1,1,1,0
53,2,0,0,5,0,1,1,0,0,4,0,1,4.4993,1,9,0,19,8,0,0,0,0,0,0,0,0,0,0,4,0,8,0,4736,1,1,1,0
124,2,1,2,5,0,1,5,0,4,36,0,1,5.2598,1,19,0,37,48,1,2,0,0,0,1,1,1,1,0,5,1,6,1,15,1,1,1,1
33,1,0,0,4,0,0,0,0,0,0,0,1,3.87,0,7,0,14,0,0,0,0,0,0,0,1,0,0,0,15,0,10,0,4794,1,1,1,0
130,2,2,0,5,0,1,2,12,1,36,0,0,5.1607,1,19,0,74,20,1,2,4,0,0,1,1,1,1,0,1,1,6,1,89,0,0,1,1
25,1,0,0,4,0,0,0,0,0,0,0,1,3.6537,0,3,0,10,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,1828,1,1,1,0
61,1,1,2,5,1,0,0,18,0,9,0,1,4.8385,0,17,1,33,0,1,1,6,0,0,1,1,1,1,1,3,1,3,0,63,1,0,1,1
91,4,0,0,4,0,1,5,0,4,37,1,0,4.7955,1,10,1,14,50,1,2,0,0,0,1,0,0,0,1,3,1,6,0,84,0,0,1,1
36,2,0,0,3,0,1,1,0,0,4,0,1,4.2947,1,6,0,5,8,0,0,0,0,0,0,0,1,0,0,20,0,4,0,2825,1,1,1,0
190,5,5,5,5,0,1,4,0,3,49,0,1,5.1764,4,11,1,93,43,1,3,0,1,1,1,1,1,0,1,5,1,1,0,52,1,1,1,1
100,6,0,2,5,0,0,0,0,0,30,1,1,4.8983,3,10,0,54,0,1,3,0,0,0,1,1,1,0,0,2,0,7,0,29,1,1,1,1
83,2,0,0,4,0,1,4,12,3,26,0,1,4.8868,1,10,1,13,42,1,2,4,0,0,1,1,0,0,0,5,1,5,1,90,1,0,1,1
152,3,4,0,5,0,1,4,0,3,60,1,1,5.1344,0,10,0,88,43,1,1,0,0,0,1,1,1,1,0,4,0,7,0,67,1,0,1,1
28,1,0,0,4,0,0,0,0,0,0,0,1,3.6281,0,6,0,10,0,0,0,0,0,0,0,1,0,0,0,4,0,7,0,4943,1,1,1,0
21,1,0,0,3,0,0,0,0,0,0,0,1,3.6897,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,1664,1,1,1,0
20,1,0,0,3,0,0,0,0,0,0,0,1,3.5087,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,4261,1,1,1,0
29,2,0,0,3,0,0,0,0,0,0,0,1,3.6764,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,2334,1,1,1,0
124,2,1,2,5,1,1,1,0,0,36,0,1,4.9503,1,9,0,85,12,1,2,0,0,0,1,1,1,0,1,2,0,8,1,54,1,1,0,1
66,4,1,0,4,0,0,0,0,0,4,0,1,4.6354,3,21,0,12,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,63,1,0,1,1
90,5,2,0,4,0,1,1,0,0,13,0,1,4.8289,4,18,0,20,10,1,4,0,0,0,1,1,1,1,1,3,1,5,0,15,1,1,1,1
147,5,3,2,5,0,0,0,0,0,24,0,1,5.0559,4,14,0,94,0,1,4,0,0,0,1,0,0,0,0,3,1,1,1,84,1,1,1,1
80,4,1,0,4,0,1,4,0,3,32,1,0,4.716,1,10,1,20,35,1,2,0,0,0,1,1,1,0,0,0,1,6,1,76,0,0,1,1
39,1,0,0,4,0,1,1,0,0,4,0,1,4.1698,0,9,0,10,8,0,0,0,0,0,0,0,0,0,0,10,0,6,0,1294,1,1,1,0
35,2,0,0,4,0,0,0,0,0,0,0,1,3.843,1,8,0,10,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,893,1,1,1,0
31,2,0,0,3,0,0,0,0,0,0,0,1,3.76,1,9,0,5,0,0,0,0,0,0,0,0,1,0,0,17,0,4,0,1452,1,1,1,0
157,5,3,1,5,0,1,3,0,2,41,0,1,4.9988,4,10,0,70,37,1,3,0,0,1,1,1,0,0,0,2,1,5,1,77,1,0,1,1
110,3,1,1,5,0,1,1,3,0,29,0,0,4.9709,2,8,0,65,10,1,2,1,0,0,1,1,1,0,0,4,1,4,1,41,0,0,1,1
158,1,2,0,5,1,1,5,0,4,51,0,0,5.1664,0,17,1,78,53,1,1,0,1,0,1,1,1,0,1,1,0,5,0,38,0,0,1,1
32,2,0,0,3,0,1,1,0,0,4,0,1,4.3278,1,6,0,1,8,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3205,1,1,1,0
49,2,1,0,4,0,0,0,0,0,6,0,0,4.5173,1,19,1,13,0,1,2,0,0,0,1,1,0,0,0,1,1,6,0,85,0,0,0,1
70,5,1,0,4,0,0,0,6,0,6,0,1,4.4595,4,15,1,13,0,1,4,2,0,0,1,0,1,0,0,4,1,1,1,59,1,1,1,1
138,5,1,1,5,0,1,2,0,1,44,1,0,5.1025,2,10,0,77,27,1,3,0,0,0,1,0,0,0,1,5,1,5,1,17,0,0,0,1
83,5,0,0,4,1,1,2,0,1,16,0,1,4.6523,4,8,1,13,20,1,4,0,0,0,1,0,1,1,0,1,1,3,0,53,1,1,1,1
24,1,0,0,3,0,1,1,0,0,4,0,1,3.9073,0,3,0,1,8,0,0,0,0,0,0,1,0,0,0,16,0,7,0,4395,1,1,1,0
138,3,2,1,5,1,1,2,6,1,29,0,1,5.1768,2,11,1,75,24,1,2,2,0,1,1,1,0,1,0,4,1,5,0,17,1,1,1,1
23,1,0,0,3,0,0,0,0,0,0,0,1,3.7251,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,2000,1,1,1,0
69,4,0,0,4,0,1,1,0,0,11,0,0,4.7318,3,11,0,13,11,1,3,0,1,0,1,0,0,0,0,1,0,5,0,32,0,0,0,1
85,3,1,0,5,0,1,3,0,2,34,1,0,4.9048,0,10,0,36,28,1,1,0,0,0,1,0,1,0,0,2,0,3,1,62,0,0,1,1
131,3,1,2,5,0,1,4,0,3,31,0,1,5.1615,2,24,0,37,45,1,3,0,0,0,1,0,1,0,0,5,1,8,0,14,1,1,0,1
35,1,0,0,3,0,1,1,0,0,4,0,1,4.4004,0,9,0,6,8,0,0,0,0,0,0,0,0,0,0,3,0,13,0,1171,1,1,1,0
152,4,2,0,5,1,1,4,0,3,36,0,1,5.0057,3,8,1,70,45,1,2,0,0,0,1,0,1,1,0,3,0,7,1,37,1,1,1,1
77,3,1,0,4,0,1,2,0,1,15,0,1,4.9862,2,14,1,11,25,1,3,0,0,0,1,1,0,0,0,2,0,5,0,30,1,0,1,1
105,1,0,0,5,0,0,0,0,0,32,0,1,4.8365,0,11,0,82,0,1,1,0,0,1,1,0,0,0,1,1,0,4,0,8,1,1,1,1
40,1,0,0,4,0,0,0,0,0,6,0,0,4.1964,0,11,0,18,0,1,1,0,0,0,1,1,0,1,1,2,1,8,0,65,0,0,1,1
35,1,0,0,5,0,0,0,0,0,0,0,1,3.9684,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,4061,1,1,1,0
27,1,0,0,3,0,0,0,0,0,0,0,1,3.6287,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,1973,1,1,1,0
55,3,0,0,4,0,1,2,0,1,23,1,0,4.5765,0,10,1,13,23,1,1,0,0,0,1,1,1,0,0,2,0,3,0,33,0,0,1,1
32,1,0,0,5,0,0,0,0,0,0,0,1,3.9414,0,6,0,14,0,0,0,0,0,0,0,0,1,0,0,7,0,10,0,2731,1,1,1,0
29,1,0,0,4,0,0,0,0,0,0,0,1,3.6301,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,1703,1,1,1,0
88,2,0,0,4,0,1,5,0,4,31,0,0,4.9183,1,8,1,13,48,1,1,0,0,0,1,1,1,0,0,3,0,2,1,20,0,0,1,1
41,1,1,0,4,0,0,0,15,0,5,0,0,4.4522,0,13,1,18,0,1,1,5,0,0,1,1,0,0,0,4,0,6,1,15,0,0,0,1
26,1,0,0,4,0,0,0,0,0,0,0,1,3.8253,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,2191,1,1,1,0
174,4,2,0,5,0,1,4,0,3,42,0,0,5.1372,3,15,1,76,48,1,4,0,0,0,1,0,1,0,0,2,1,6,0,48,0,0,1,1
71,5,1,0,4,0,0,0,0,0,4,0,1,4.5758,4,18,0,12,0,1,5,0,0,0,0,0,1,0,1,1,1,8,1,54,1,0,1,1
135,1,1,2,5,0,1,4,0,3,41,0,1,5.1565,0,7,1,77,38,1,1,0,0,1,1,1,1,1,1,1,0,4,0,87,1,0,1,1
139,2,3,2,5,0,1,4,0,3,35,0,1,5.2195,1,14,0,54,51,1,2,0,0,0,1,0,1,0,0,4,0,3,0,17,1,1,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.5464,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,4793,1,1,1,0
31,1,0,0,3,0,1,1,0,0,3,0,1,4.1037,0,7,0,5,7,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3382,1,1,1,0
76,1,3,1,5,0,0,0,0,0,16,0,0,4.8116,0,14,1,50,0,1,1,0,0,1,1,1,1,1,0,3,1,5,0,31,0,0,0,1
152,4,1,2,5,0,1,2,0,1,42,0,0,5.0388,3,13,0,89,21,1,2,0,1,0,1,1,1,1,1,0,0,3,1,22,0,0,1,1
28,1,0,0,3,0,1,1,0,0,4,0,1,3.9677,0,7,0,1,8,0,0,0,0,0,0,0,0,0,0,10,0,11,0,4118,1,1,1,0
25,2,0,0,3,0,0,0,0,0,0,0,1,3.7533,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,376,1,1,1,0
24,1,0,0,3,0,1,1,0,0,4,0,1,4.1368,0,3,0,1,8,0,0,0,0,0,0,0,0,0,0,14,0,15,0,4930,1,1,1,0
88,2,1,0,5,0,0,0,0,0,23,0,0,5.0122,1,17,1,54,0,1,2,0,0,0,1,1,1,0,0,3,1,8,0,47,0,0,1,1
20,1,0,0,3,0,0,0,0,0,0,0,1,3.5037,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,757,1,1,1,0
24,2,0,0,3,0,0,0,0,0,0,0,1,3.7406,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,3994,1,1,1,0
163,7,1,2,5,0,1,5,0,4,57,1,0,5.1072,4,10,0,59,56,1,4,0,0,0,1,1,1,1,0,5,1,8,1,11,0,0,1,1
57,2,2,0,4,0,0,0,18,0,9,0,0,4.5501,1,19,0,20,0,1,2,6,0,0,1,1,1,0,0,5,0,3,0,76,0,0,1,1
79,5,1,0,4,0,1,1,0,0,12,0,0,4.5736,4,17,1,12,10,1,4,0,1,0,1,1,0,1,0,3,1,2,1,39,0,0,1,1
66,5,0,0,4,0,1,1,15,0,20,1,1,4.6295,2,10,0,18,12,1,3,5,0,0,1,1,0,1,0,0,0,8,0,70,1,0,1,1
27,1,0,0,3,0,0,0,0,0,0,0,1,3.8842,0,9,0,6,0,0,0,0,0,0,0,1,0,0,0,10,0,3,0,4229,1,1,1,0
124,3,3,2,5,0,0,0,0,0,28,0,0,5.1329,2,14,0,86,0,1,3,0,0,0,0,1,0,1,0,3,1,6,0,35,0,0,1,1
57,3,1,0,4,0,0,0,0,0,7,0,1,4.6704,2,20,0,12,0,1,3,0,0,0,1,1,1,0,0,4,1,8,0,46,1,0,1,1
153,5,3,2,5,0,1,5,0,4,39,0,1,5.0914,4,14,1,48,50,1,3,0,0,0,1,1,1,0,0,3,0,4,0,67,1,0,1,1
102,3,3,0,5,0,1,2,15,1,19,0,0,5.1171,2,19,0,38,19,1,3,5,0,0,1,1,1,1,0,2,0,3,1,35,0,0,1,1
